student_id,department,cgpa,aptitude_score,technical_score,projects_count,internships_count,dsa_problems_solved,backlogs_count,certifications_count,soft_skills_score,placement_score,is_placed,hiring_tier,ctc_lpa
STU-2548,Computer Science,6.82,86,64,1,2,185,1,1,79,63.57,1,Tier 3 Enterprise,5.27
STU-2549,Electronics & Communication,8.54,79,79,4,0,41,2,1,75,48.56,0,Unplaced,0.0
STU-2550,Artificial Intelligence & Machine Learning,9.41,75,88,2,0,56,1,1,86,64.48,1,Tier 3 Enterprise,7.3
STU-2551,Electronics & Communication,8.78,73,79,1,1,30,0,5,88,78.47,1,Tier 2 Tech,9.62
STU-2552,Mechanical Engineering,6.8,77,72,1,1,243,0,2,82,76.29,1,Tier 2 Tech,9.97
STU-2553,Civil Engineering,8.0,74,72,6,1,270,2,0,66,51.56,0,Unplaced,0.0
STU-2554,Computer Science,6.18,57,42,2,1,59,0,1,61,61.28,1,Tier 3 Enterprise,4.72
STU-2555,Computer Science,8.23,72,76,3,2,117,2,1,67,63.38,1,Tier 3 Enterprise,4.35
STU-2556,Electronics & Communication,8.1,56,53,1,0,19,0,5,97,66.53,1,Tier 3 Enterprise,7.42
STU-2557,Information Science,5.54,73,59,2,0,62,0,1,77,71.93,1,Tier 2 Tech,13.79
STU-2558,Mechanical Engineering,6.32,65,52,3,2,109,1,1,99,68.5,1,Tier 2 Tech,10.59
STU-2559,Artificial Intelligence & Machine Learning,7.29,100,71,2,0,53,0,3,72,74.95,1,Tier 2 Tech,16.49
STU-2560,Information Science,7.27,71,83,2,1,48,1,2,70,62.43,1,Tier 3 Enterprise,7.21
STU-2561,Computer Science,6.27,52,52,4,1,0,0,5,73,71.2,1,Tier 2 Tech,9.01
STU-2562,Mechanical Engineering,8.03,70,86,1,1,179,2,1,72,48.24,0,Unplaced,0.0
STU-2563,Computer Science,7.88,79,70,2,1,242,0,0,64,83.45,1,Tier 2 Tech,14.44
STU-2564,Mechanical Engineering,7.39,95,88,3,0,383,0,3,60,97.32,1,Tier 2 Tech,15.22
STU-2565,Information Science,6.77,63,62,1,2,139,0,2,80,74.39,1,Tier 2 Tech,15.16
STU-2566,Electronics & Communication,8.75,49,73,3,0,87,0,2,86,69.81,1,Tier 2 Tech,15.23
STU-2567,Computer Science,9.42,83,94,4,0,34,1,1,100,81.32,1,Tier 2 Tech,9.69
STU-2568,Electronics & Communication,7.07,52,64,4,0,480,0,3,68,74.36,1,Tier 2 Tech,11.15
STU-2569,Information Science,6.93,65,59,2,1,98,0,1,69,73.3,1,Tier 2 Tech,16.44
STU-2570,Electronics & Communication,8.14,68,72,1,1,125,0,0,64,75.42,1,Tier 2 Tech,16.98
STU-2571,Computer Science,7.21,71,69,0,2,126,0,1,87,80.22,1,Tier 2 Tech,10.79
STU-2572,Electronics & Communication,7.45,81,85,3,1,205,0,2,83,89.11,1,Tier 2 Tech,8.23
STU-2573,Civil Engineering,8.41,62,59,2,1,1,0,1,63,71.92,1,Tier 2 Tech,16.6
STU-2574,Computer Science,5.5,68,56,0,2,27,0,0,63,60.73,1,Tier 3 Enterprise,5.51
STU-2575,Computer Science,9.05,71,90,7,1,120,1,2,85,84.11,1,Tier 2 Tech,11.29
STU-2576,Computer Science,7.68,74,75,2,1,248,0,2,78,88.31,1,Tier 2 Tech,11.47
STU-2577,Electronics & Communication,7.15,73,82,0,1,127,3,3,83,22.57,0,Unplaced,0.0
STU-2578,Electronics & Communication,7.5,78,71,4,0,58,0,2,63,80.52,1,Tier 2 Tech,12.16
STU-2579,Information Science,7.56,83,70,4,2,49,0,0,51,88.86,1,Tier 2 Tech,11.78
STU-2580,Computer Science,5.7,77,63,3,0,147,0,0,63,69.52,1,Tier 2 Tech,13.66
STU-2581,Information Science,9.24,78,86,4,1,148,0,0,82,94.58,1,Tier 2 Tech,8.79
STU-2582,Electronics & Communication,7.65,49,69,3,1,102,0,1,99,70.13,1,Tier 2 Tech,17.72
STU-2583,Information Science,8.09,72,81,1,2,37,1,2,68,67.08,1,Tier 2 Tech,17.36
STU-2584,Artificial Intelligence & Machine Learning,8.65,78,74,1,2,285,0,2,100,98.73,1,Tier 1 Product,40.43
STU-2585,Computer Science,6.48,82,57,3,1,88,1,2,83,57.2,1,Tier 3 Enterprise,7.52
STU-2586,Electronics & Communication,8.12,62,71,2,1,171,0,0,57,76.84,1,Tier 2 Tech,14.6
STU-2587,Information Science,7.31,62,84,3,0,26,0,1,76,71.17,1,Tier 2 Tech,10.21
STU-2588,Information Science,8.53,63,48,4,1,46,0,1,84,84.41,1,Tier 2 Tech,8.49
STU-2589,Electronics & Communication,5.26,79,58,4,2,228,2,1,45,52.71,0,Unplaced,0.0
STU-2590,Electronics & Communication,7.49,86,72,3,2,5,0,2,81,87.27,1,Tier 2 Tech,8.99
STU-2591,Artificial Intelligence & Machine Learning,6.94,66,50,3,2,78,1,1,88,62.75,1,Tier 3 Enterprise,5.3
STU-2592,Computer Science,8.08,84,79,5,0,72,0,1,78,85.74,1,Tier 2 Tech,13.04
STU-2593,Computer Science,8.12,73,81,1,2,153,0,2,73,79.94,1,Tier 2 Tech,17.93
STU-2594,Electronics & Communication,6.82,70,72,3,2,36,0,1,71,77.93,1,Tier 2 Tech,12.35
STU-2595,Electronics & Communication,6.82,69,40,1,0,27,1,0,71,38.77,0,Unplaced,0.0
STU-2596,Computer Science,7.48,82,85,2,1,286,1,2,59,73.34,1,Tier 2 Tech,13.25
STU-2597,Computer Science,6.61,76,57,2,1,93,0,2,65,67.72,1,Tier 2 Tech,14.95
STU-2598,Computer Science,8.53,100,87,2,1,12,1,4,69,83.86,1,Tier 2 Tech,9.81
STU-2599,Civil Engineering,7.19,60,76,1,3,23,0,4,75,71.13,1,Tier 2 Tech,17.33
STU-2600,Computer Science,5.0,79,43,2,1,480,2,2,67,44.35,0,Unplaced,0.0
STU-2601,Computer Science,7.19,64,76,4,1,23,1,1,63,64.37,1,Tier 3 Enterprise,6.12
STU-2602,Computer Science,6.46,59,59,2,1,103,1,3,83,58.19,1,Tier 3 Enterprise,5.11
STU-2603,Information Science,5.81,71,37,1,1,59,1,0,78,50.01,0,Unplaced,0.0
STU-2604,Computer Science,6.24,73,73,1,2,238,0,2,67,83.37,1,Tier 2 Tech,17.35
STU-2605,Information Science,7.72,100,66,2,1,154,0,0,80,86.85,1,Tier 2 Tech,14.25
STU-2606,Computer Science,9.06,69,75,4,0,99,0,2,68,83.14,1,Tier 2 Tech,12.84
STU-2607,Mechanical Engineering,7.94,56,71,2,0,1,0,2,74,66.64,1,Tier 3 Enterprise,6.32
STU-2608,Computer Science,6.93,75,70,1,0,233,0,3,85,80.85,1,Tier 2 Tech,15.48
STU-2609,Information Science,8.1,42,76,2,1,64,0,2,66,73.52,1,Tier 2 Tech,9.55
STU-2610,Civil Engineering,7.1,70,74,3,2,295,0,2,59,92.44,1,Tier 2 Tech,16.65
STU-2611,Electronics & Communication,6.84,72,53,2,0,75,0,1,72,67.72,1,Tier 2 Tech,17.6
STU-2612,Information Science,6.33,83,55,1,0,130,0,0,57,68.29,1,Tier 2 Tech,13.67
STU-2613,Computer Science,5.67,85,56,7,0,7,0,0,70,66.96,1,Tier 3 Enterprise,6.73
STU-2614,Computer Science,7.17,64,88,1,1,150,1,1,70,65.6,1,Tier 3 Enterprise,7.44
STU-2615,Electronics & Communication,7.77,69,73,1,3,45,0,4,45,77.89,1,Tier 2 Tech,11.75
STU-2616,Artificial Intelligence & Machine Learning,7.49,61,82,0,1,47,1,0,80,57.89,1,Tier 3 Enterprise,7.97
STU-2617,Electronics & Communication,7.14,56,69,6,1,13,0,0,71,73.34,1,Tier 2 Tech,14.81
STU-2618,Electronics & Communication,6.56,76,59,1,1,17,0,0,88,65.98,1,Tier 3 Enterprise,5.7
STU-2619,Electronics & Communication,8.27,54,75,2,0,22,0,1,76,66.78,1,Tier 3 Enterprise,6.71
STU-2620,Information Science,6.15,66,59,2,1,43,0,1,82,70.08,1,Tier 2 Tech,13.22
STU-2621,Computer Science,8.45,58,85,3,1,244,0,1,88,90.12,1,Tier 1 Product,20.68
STU-2622,Electronics & Communication,6.5,79,77,3,1,50,0,1,72,75.76,1,Tier 2 Tech,15.96
STU-2623,Artificial Intelligence & Machine Learning,6.77,97,69,2,2,141,0,0,73,86.69,1,Tier 2 Tech,13.64
STU-2624,Computer Science,5.99,53,71,3,1,9,0,1,55,73.9,1,Tier 2 Tech,15.96
STU-2625,Electronics & Communication,7.05,46,58,2,1,98,1,2,88,54.02,0,Unplaced,0.0
STU-2626,Computer Science,8.67,70,77,6,2,72,0,2,72,98.3,1,Tier 2 Tech,9.55
STU-2627,Information Science,8.17,72,70,0,3,419,0,0,61,83.07,1,Tier 1 Product,30.92
STU-2628,Computer Science,8.68,75,84,6,1,205,0,2,82,105.86,1,Tier 1 Product,36.4
STU-2629,Information Science,8.17,65,73,3,0,66,0,1,47,69.79,1,Tier 2 Tech,17.88
STU-2630,Mechanical Engineering,6.39,69,70,3,1,164,3,1,68,25.5,0,Unplaced,0.0
STU-2631,Computer Science,7.24,77,60,3,1,23,0,2,84,73.98,1,Tier 2 Tech,16.84
STU-2632,Electronics & Communication,6.74,86,66,1,0,90,0,0,68,58.1,1,Tier 3 Enterprise,7.46
STU-2633,Mechanical Engineering,9.06,44,91,4,0,8,0,1,65,68.38,1,Tier 2 Tech,10.47
STU-2634,Artificial Intelligence & Machine Learning,6.28,66,41,0,0,47,0,1,69,48.91,0,Unplaced,0.0
STU-2635,Computer Science,8.58,74,100,3,1,28,0,2,49,98.15,1,Tier 2 Tech,16.38
STU-2636,Information Science,8.58,59,77,3,1,139,2,0,82,58.62,1,Tier 3 Enterprise,4.68
STU-2637,Computer Science,9.61,96,68,2,0,74,0,0,72,79.5,1,Tier 2 Tech,9.98
STU-2638,Artificial Intelligence & Machine Learning,7.15,63,70,2,0,152,0,0,70,63.75,1,Tier 3 Enterprise,4.44
STU-2639,Artificial Intelligence & Machine Learning,8.38,71,79,2,1,79,0,1,70,80.37,1,Tier 2 Tech,16.58
STU-2640,Information Science,9.9,79,90,1,0,9,0,3,74,74.82,1,Tier 2 Tech,9.08
STU-2641,Mechanical Engineering,6.92,63,77,1,0,146,0,2,81,65.62,1,Tier 3 Enterprise,4.55
STU-2642,Information Science,5.91,46,66,4,1,197,0,2,73,84.09,1,Tier 2 Tech,10.46
STU-2643,Electronics & Communication,5.53,65,59,4,1,257,0,1,57,77.67,1,Tier 2 Tech,13.73
STU-2644,Computer Science,8.38,86,83,2,0,93,0,0,80,78.47,1,Tier 2 Tech,16.8
STU-2645,Mechanical Engineering,5.53,67,55,1,1,154,0,0,79,65.46,1,Tier 3 Enterprise,5.67
STU-2646,Computer Science,7.19,60,87,1,0,153,0,0,76,67.29,1,Tier 2 Tech,13.46
STU-2647,Mechanical Engineering,8.08,84,61,5,1,18,0,2,86,80.33,1,Tier 2 Tech,9.66
STU-2648,Mechanical Engineering,7.8,67,75,4,0,19,0,1,74,78.77,1,Tier 2 Tech,10.66
STU-2649,Electronics & Communication,8.07,64,77,4,0,8,0,3,87,72.58,1,Tier 2 Tech,9.34
STU-2650,Computer Science,7.84,74,82,3,1,42,0,1,90,82.81,1,Tier 2 Tech,12.1
STU-2651,Computer Science,9.01,82,75,2,1,70,2,1,80,62.05,1,Tier 3 Enterprise,6.36
STU-2652,Computer Science,6.55,100,46,2,0,480,1,1,65,58.8,1,Tier 3 Enterprise,5.14
STU-2653,Information Science,6.86,83,68,1,0,62,3,3,72,27.83,0,Unplaced,0.0
STU-2654,Computer Science,6.75,88,68,3,2,142,3,2,88,45.99,0,Unplaced,0.0
STU-2655,Artificial Intelligence & Machine Learning,8.51,64,94,1,1,130,1,4,56,70.13,1,Tier 2 Tech,16.46
STU-2656,Electronics & Communication,8.59,57,68,2,0,25,2,1,69,37.07,0,Unplaced,0.0
STU-2657,Computer Science,8.1,72,88,2,1,6,1,2,69,65.1,1,Tier 3 Enterprise,7.92
STU-2658,Information Science,8.9,73,100,3,0,86,1,3,63,77.33,1,Tier 2 Tech,9.2
STU-2659,Information Science,6.3,56,58,0,1,132,0,3,84,64.47,1,Tier 3 Enterprise,4.07
STU-2660,Electronics & Communication,9.43,69,74,4,0,480,0,0,78,90.73,1,Tier 1 Product,36.95
STU-2661,Information Science,9.28,77,82,1,0,48,1,2,65,65.44,1,Tier 3 Enterprise,4.76
STU-2662,Artificial Intelligence & Machine Learning,8.41,77,79,0,0,249,0,1,81,83.14,1,Tier 1 Product,26.48
STU-2663,Information Science,9.56,79,94,1,1,52,1,2,72,72.3,1,Tier 2 Tech,11.94
STU-2664,Artificial Intelligence & Machine Learning,5.78,76,52,0,0,128,0,2,63,57.04,1,Tier 3 Enterprise,7.67
STU-2665,Civil Engineering,7.02,64,83,1,0,100,0,0,65,70.42,1,Tier 2 Tech,14.59
STU-2666,Computer Science,6.79,64,55,1,0,5,1,3,79,45.69,0,Unplaced,0.0
STU-2667,Artificial Intelligence & Machine Learning,8.39,55,61,3,0,8,2,5,85,39.11,0,Unplaced,0.0
STU-2668,Computer Science,6.44,96,74,1,1,2,0,1,68,74.05,1,Tier 2 Tech,8.41
STU-2669,Mechanical Engineering,8.43,72,56,0,0,50,1,2,80,44.38,0,Unplaced,0.0
STU-2670,Information Science,9.11,68,82,2,1,150,1,0,92,78.43,1,Tier 2 Tech,8.15
STU-2671,Civil Engineering,8.36,58,100,2,0,20,0,1,58,67.85,1,Tier 2 Tech,10.0
STU-2672,Civil Engineering,7.91,100,75,3,0,102,0,3,78,82.78,1,Tier 2 Tech,11.18
STU-2673,Mechanical Engineering,6.51,56,52,5,1,37,0,1,83,72.66,1,Tier 2 Tech,12.85
STU-2674,Mechanical Engineering,6.67,65,64,2,3,175,0,3,72,82.85,1,Tier 2 Tech,16.38
STU-2675,Computer Science,8.97,77,83,1,0,176,0,2,88,81.82,1,Tier 2 Tech,11.15
STU-2676,Computer Science,8.46,80,81,2,0,164,0,2,100,84.82,1,Tier 2 Tech,11.77
STU-2677,Information Science,7.56,85,79,0,1,81,0,2,78,78.02,1,Tier 2 Tech,11.29
STU-2678,Computer Science,7.14,97,58,5,2,36,1,1,71,73.58,1,Tier 2 Tech,8.09
STU-2679,Electronics & Communication,5.37,79,71,1,3,182,0,1,85,77.39,1,Tier 2 Tech,17.55
STU-2680,Computer Science,6.42,57,65,1,1,22,0,0,84,65.83,1,Tier 3 Enterprise,4.56
STU-2681,Artificial Intelligence & Machine Learning,9.7,68,96,1,1,37,0,1,45,80.41,1,Tier 2 Tech,10.88
STU-2682,Electronics & Communication,6.19,76,55,2,1,22,1,0,73,51.61,0,Unplaced,0.0
STU-2683,Mechanical Engineering,7.81,100,87,1,1,123,1,1,69,65.29,1,Tier 3 Enterprise,4.52
STU-2684,Computer Science,8.71,52,79,3,1,127,0,1,78,86.36,1,Tier 2 Tech,12.91
STU-2685,Civil Engineering,6.22,88,64,4,2,116,2,3,71,56.31,1,Tier 3 Enterprise,7.73
STU-2686,Artificial Intelligence & Machine Learning,7.8,74,65,2,1,59,1,2,72,61.02,1,Tier 3 Enterprise,4.4
STU-2687,Information Science,8.63,83,71,3,1,11,1,1,63,78.53,1,Tier 2 Tech,12.41
STU-2688,Electronics & Communication,7.61,70,79,4,1,266,1,2,82,77.54,1,Tier 2 Tech,8.22
STU-2689,Mechanical Engineering,9.9,60,86,1,1,77,0,1,93,75.89,1,Tier 2 Tech,15.71
STU-2690,Computer Science,5.76,82,49,2,1,57,0,2,63,71.75,1,Tier 2 Tech,14.41
STU-2691,Information Science,8.76,81,75,3,1,97,0,3,57,93.39,1,Tier 2 Tech,15.0
STU-2692,Information Science,7.41,85,78,4,0,23,0,0,74,76.05,1,Tier 2 Tech,12.72
STU-2693,Computer Science,8.45,71,73,5,0,15,0,2,73,74.11,1,Tier 2 Tech,17.08
STU-2694,Information Science,8.09,63,75,3,1,57,2,1,88,54.45,0,Unplaced,0.0
STU-2695,Computer Science,6.79,50,66,0,2,28,0,1,59,61.43,1,Tier 3 Enterprise,5.64
STU-2696,Computer Science,7.85,83,55,2,0,30,3,0,67,23.08,0,Unplaced,0.0
STU-2697,Computer Science,5.56,77,41,2,1,245,0,2,48,68.61,1,Tier 2 Tech,13.14
STU-2698,Artificial Intelligence & Machine Learning,8.26,58,81,1,0,83,0,1,90,73.26,1,Tier 2 Tech,14.95
STU-2699,Information Science,7.93,64,68,2,0,72,0,2,77,70.22,1,Tier 2 Tech,13.21
STU-2700,Artificial Intelligence & Machine Learning,8.3,65,88,1,3,128,0,3,68,87.68,1,Tier 2 Tech,9.89
STU-2701,Information Science,8.76,51,91,2,2,332,3,2,58,53.92,0,Unplaced,0.0
STU-2702,Computer Science,8.0,60,83,4,0,13,1,1,59,60.95,1,Tier 3 Enterprise,5.27
STU-2703,Information Science,7.76,56,92,3,1,197,0,2,78,87.09,1,Tier 2 Tech,8.92
STU-2704,Information Science,6.63,66,64,1,0,96,2,1,60,32.39,0,Unplaced,0.0
STU-2705,Computer Science,6.82,61,73,3,3,17,1,0,75,62.09,1,Tier 3 Enterprise,5.73
STU-2706,Electronics & Communication,8.91,49,77,3,0,38,0,1,98,66.04,1,Tier 3 Enterprise,6.44
STU-2707,Computer Science,9.18,100,100,4,0,72,0,1,69,90.04,1,Tier 2 Tech,9.19
STU-2708,Electronics & Communication,7.34,89,90,3,1,129,0,0,62,86.69,1,Tier 2 Tech,14.31
STU-2709,Electronics & Communication,7.65,61,73,1,2,30,0,3,78,75.83,1,Tier 2 Tech,16.93
STU-2710,Computer Science,6.6,75,68,2,0,84,1,2,59,51.94,0,Unplaced,0.0
STU-2711,Computer Science,8.89,77,96,2,1,126,0,2,94,93.04,1,Tier 2 Tech,11.38
STU-2712,Mechanical Engineering,8.33,88,77,2,0,65,0,1,90,70.53,1,Tier 2 Tech,10.22
STU-2713,Information Science,9.74,60,83,3,2,218,0,0,72,98.84,1,Tier 1 Product,39.43
STU-2714,Computer Science,6.63,87,73,2,0,223,3,2,63,36.29,0,Unplaced,0.0
STU-2715,Artificial Intelligence & Machine Learning,7.18,64,70,0,2,69,1,2,68,57.92,1,Tier 3 Enterprise,6.77
STU-2716,Computer Science,7.85,53,76,1,1,397,0,2,70,81.57,1,Tier 2 Tech,9.05
STU-2717,Electronics & Communication,8.31,82,70,1,0,8,0,0,78,64.34,1,Tier 3 Enterprise,5.63
STU-2718,Artificial Intelligence & Machine Learning,7.36,90,53,1,3,0,0,0,86,79.92,1,Tier 2 Tech,14.74
STU-2719,Computer Science,6.64,100,67,1,3,52,1,1,61,65.71,1,Tier 3 Enterprise,6.3
STU-2720,Computer Science,8.57,55,89,4,1,101,0,1,86,89.26,1,Tier 2 Tech,14.19
STU-2721,Computer Science,8.39,81,76,2,0,109,1,2,81,63.97,1,Tier 3 Enterprise,6.27
STU-2722,Computer Science,6.59,66,79,1,1,71,2,2,67,48.9,0,Unplaced,0.0
STU-2723,Computer Science,9.09,82,77,3,1,14,0,2,60,98.73,1,Tier 2 Tech,15.98
STU-2724,Electronics & Communication,8.89,51,72,1,1,20,0,1,75,70.23,1,Tier 2 Tech,11.2
STU-2725,Computer Science,7.75,54,73,0,1,210,0,0,61,69.66,1,Tier 2 Tech,15.08
STU-2726,Information Science,7.69,61,72,1,0,222,0,0,86,71.92,1,Tier 2 Tech,17.91
STU-2727,Artificial Intelligence & Machine Learning,8.21,73,85,2,1,123,0,4,60,86.52,1,Tier 2 Tech,11.9
STU-2728,Mechanical Engineering,6.65,63,57,3,1,120,0,0,80,70.4,1,Tier 2 Tech,15.91
STU-2729,Electronics & Communication,7.63,81,86,2,0,100,0,2,73,77.39,1,Tier 2 Tech,10.46
STU-2730,Computer Science,5.23,86,73,1,1,24,0,0,67,68.77,1,Tier 2 Tech,10.82
STU-2731,Electronics & Communication,8.56,80,80,1,1,61,2,1,72,46.19,0,Unplaced,0.0
STU-2732,Information Science,5.88,94,71,1,1,130,0,0,86,72.25,1,Tier 2 Tech,17.35
STU-2733,Information Science,9.25,77,75,2,0,84,0,1,59,75.62,1,Tier 2 Tech,8.26
STU-2734,Computer Science,7.24,54,80,2,1,2,1,4,69,61.62,1,Tier 3 Enterprise,4.87
STU-2735,Civil Engineering,7.37,91,81,3,0,337,0,0,64,82.69,1,Tier 2 Tech,12.83
STU-2736,Information Science,6.91,63,75,3,1,204,1,1,73,67.49,1,Tier 2 Tech,12.02
STU-2737,Computer Science,7.28,84,70,0,1,33,1,2,65,56.52,1,Tier 3 Enterprise,6.52
STU-2738,Information Science,9.16,94,55,2,1,105,0,1,52,85.49,1,Tier 2 Tech,9.93
STU-2739,Information Science,5.0,78,45,2,0,282,0,2,61,66.83,1,Tier 3 Enterprise,4.28
STU-2740,Mechanical Engineering,9.0,51,77,2,1,11,0,3,93,79.07,1,Tier 2 Tech,11.69
STU-2741,Electronics & Communication,7.97,59,65,2,3,76,0,1,76,73.62,1,Tier 2 Tech,13.24
STU-2742,Mechanical Engineering,6.27,90,63,2,0,67,0,1,76,71.62,1,Tier 2 Tech,13.62
STU-2743,Computer Science,6.42,69,59,1,2,58,3,1,70,26.73,0,Unplaced,0.0
STU-2744,Information Science,9.44,73,79,0,1,198,0,0,73,78.6,1,Tier 2 Tech,14.01
STU-2745,Information Science,6.56,82,53,1,1,52,0,3,68,77.48,1,Tier 2 Tech,13.49
STU-2746,Computer Science,6.33,81,55,7,0,7,2,1,80,43.98,0,Unplaced,0.0
STU-2747,Computer Science,8.85,75,94,2,0,7,1,3,75,64.51,1,Tier 3 Enterprise,4.98
STU-2748,Mechanical Engineering,7.97,69,69,4,2,4,0,1,59,84.36,1,Tier 2 Tech,15.65
STU-2749,Computer Science,6.57,67,59,2,0,57,0,1,77,63.84,1,Tier 3 Enterprise,4.35
STU-2750,Information Science,7.84,84,70,1,0,139,0,0,45,67.92,1,Tier 2 Tech,9.98
STU-2751,Computer Science,6.47,79,67,2,1,25,3,1,78,30.54,0,Unplaced,0.0
STU-2752,Computer Science,8.81,68,87,2,0,114,0,4,57,78.61,1,Tier 2 Tech,15.39
STU-2753,Computer Science,8.77,87,51,0,1,127,2,2,72,47.56,0,Unplaced,0.0
STU-2754,Artificial Intelligence & Machine Learning,8.19,70,87,2,1,32,0,3,59,85.49,1,Tier 2 Tech,10.8
STU-2755,Mechanical Engineering,8.0,60,90,1,2,100,1,1,74,68.58,1,Tier 2 Tech,12.93
STU-2756,Artificial Intelligence & Machine Learning,9.54,61,77,4,1,127,0,0,80,92.46,1,Tier 2 Tech,11.27
STU-2757,Information Science,7.6,58,63,2,0,69,3,2,92,25.83,0,Unplaced,0.0
STU-2758,Computer Science,6.3,68,57,1,0,45,2,1,55,24.65,0,Unplaced,0.0
STU-2759,Information Science,8.09,89,69,2,1,106,0,2,85,87.39,1,Tier 2 Tech,13.07
STU-2760,Information Science,9.89,60,93,3,0,419,1,1,75,75.55,1,Tier 2 Tech,11.47
STU-2761,Mechanical Engineering,6.48,74,44,2,3,61,1,2,68,59.17,1,Tier 3 Enterprise,7.98
STU-2762,Computer Science,7.2,62,58,1,1,54,2,2,83,38.71,0,Unplaced,0.0
STU-2763,Information Science,8.06,68,91,1,0,68,0,0,71,78.33,1,Tier 2 Tech,11.57
STU-2764,Computer Science,7.54,50,63,3,2,8,0,0,82,73.38,1,Tier 2 Tech,14.27
STU-2765,Computer Science,6.52,68,76,3,0,88,1,2,62,60.74,1,Tier 3 Enterprise,7.55
STU-2766,Electronics & Communication,8.83,69,86,4,0,43,1,2,66,61.25,1,Tier 3 Enterprise,6.55
STU-2767,Information Science,9.9,79,73,0,1,14,0,2,85,81.98,1,Tier 2 Tech,13.66
STU-2768,Information Science,7.82,75,80,3,2,69,1,3,91,80.49,1,Tier 2 Tech,13.69
STU-2769,Information Science,6.61,55,63,3,1,0,0,2,73,71.01,1,Tier 2 Tech,12.96
STU-2770,Information Science,5.9,87,54,1,0,56,1,1,45,44.27,0,Unplaced,0.0
STU-2771,Mechanical Engineering,7.88,74,77,4,0,12,0,2,71,76.46,1,Tier 2 Tech,16.08
STU-2772,Civil Engineering,8.81,74,87,0,0,2,0,2,74,69.42,1,Tier 2 Tech,8.5
STU-2773,Artificial Intelligence & Machine Learning,8.12,71,84,1,0,191,0,1,71,82.22,1,Tier 1 Product,39.24
STU-2774,Mechanical Engineering,7.6,64,84,3,0,272,0,3,78,78.69,1,Tier 2 Tech,13.86
STU-2775,Computer Science,6.95,75,71,2,1,25,0,0,68,70.99,1,Tier 2 Tech,16.49
STU-2776,Electronics & Communication,6.4,78,49,2,2,85,0,3,84,78.99,1,Tier 2 Tech,8.1
STU-2777,Information Science,8.52,47,75,1,0,35,0,1,59,62.46,1,Tier 3 Enterprise,7.48
STU-2778,Computer Science,8.61,64,100,4,0,74,0,1,88,84.96,1,Tier 2 Tech,9.2
STU-2779,Mechanical Engineering,5.9,68,66,2,2,63,1,1,92,63.58,1,Tier 3 Enterprise,6.88
STU-2780,Computer Science,9.35,75,100,2,1,34,0,1,63,82.82,1,Tier 2 Tech,12.17
STU-2781,Artificial Intelligence & Machine Learning,8.23,88,91,1,2,132,0,0,63,87.71,1,Tier 2 Tech,14.81
STU-2782,Information Science,9.14,61,87,4,0,14,0,1,78,74.57,1,Tier 2 Tech,14.28
STU-2783,Electronics & Communication,6.12,65,63,5,0,5,2,1,59,29.37,0,Unplaced,0.0
STU-2784,Electronics & Communication,6.1,64,60,2,1,160,1,4,68,64.63,1,Tier 3 Enterprise,4.65
STU-2785,Civil Engineering,7.44,60,54,2,1,120,0,0,87,71.09,1,Tier 2 Tech,13.15
STU-2786,Electronics & Communication,8.15,67,77,0,1,75,1,2,82,60.36,1,Tier 3 Enterprise,5.11
STU-2787,Electronics & Communication,9.58,82,100,3,1,69,3,0,97,52.28,0,Unplaced,0.0
STU-2788,Computer Science,8.38,57,73,3,0,75,0,3,76,78.98,1,Tier 2 Tech,13.6
STU-2789,Information Science,7.33,77,74,7,1,63,3,1,66,32.33,0,Unplaced,0.0
STU-2790,Computer Science,6.47,48,72,6,1,54,0,3,74,80.39,1,Tier 2 Tech,15.38
STU-2791,Electronics & Communication,8.95,64,74,3,0,76,0,0,72,69.64,1,Tier 2 Tech,8.81
STU-2792,Information Science,6.54,67,59,4,1,82,0,2,72,76.49,1,Tier 2 Tech,13.16
STU-2793,Electronics & Communication,9.39,95,76,2,1,129,0,2,73,96.87,1,Tier 2 Tech,14.18
STU-2794,Computer Science,7.29,68,62,3,0,136,0,2,62,74.4,1,Tier 2 Tech,10.95
STU-2795,Computer Science,9.35,41,73,3,0,52,0,4,77,74.81,1,Tier 2 Tech,17.53
STU-2796,Electronics & Communication,8.35,44,69,2,0,58,0,2,57,58.13,1,Tier 3 Enterprise,6.08
STU-2797,Computer Science,7.45,72,85,2,0,51,0,0,65,71.39,1,Tier 2 Tech,9.83
STU-2798,Computer Science,7.03,80,59,2,1,84,0,2,72,80.27,1,Tier 2 Tech,9.08
STU-2799,Computer Science,7.23,77,71,3,2,66,0,1,46,82.27,1,Tier 2 Tech,13.42
STU-2800,Artificial Intelligence & Machine Learning,8.07,74,71,2,0,242,0,1,83,84.2,1,Tier 1 Product,27.01
STU-2801,Electronics & Communication,7.68,88,85,0,0,131,3,3,49,23.86,0,Unplaced,0.0
STU-2802,Information Science,6.95,64,80,5,3,251,0,3,82,96.77,1,Tier 2 Tech,9.93
STU-2803,Computer Science,7.42,84,80,2,0,135,0,1,58,81.78,1,Tier 2 Tech,8.31
STU-2804,Computer Science,7.69,49,76,2,0,389,0,2,69,73.29,1,Tier 2 Tech,13.67
STU-2805,Mechanical Engineering,5.26,59,51,0,0,111,0,1,80,54.21,0,Unplaced,0.0
STU-2806,Electronics & Communication,8.1,46,64,4,1,364,0,3,100,93.43,1,Tier 1 Product,32.37
